Year,Quarter,Month,Day,ECD Centre - FBProphet,ECD Centre - SS Targets
2029,Qtr 1,March,17,39598.09072724668,191307
2029,Qtr 1,March,18,39612.38433141365,191429
2029,Qtr 1,March,19,39619.08817468075,191494
2029,Qtr 1,March,20,39635.73015796447,191657
2029,Qtr 1,March,21,39648.37003963198,191800
2029,Qtr 1,March,22,39664.78231537765,191899
2029,Qtr 1,March,23,39679.18641297777,191915
2029,Qtr 1,March,24,39692.45285028686,192093
2029,Qtr 1,March,25,39705.28117232901,192445
2029,Qtr 1,March,26,39710.67702608586,192610
2029,Qtr 1,March,27,39726.19323346623,192624
2029,Qtr 1,March,28,39737.9098841126,192677
2029,Qtr 1,March,29,39753.61656905013,192695
2029,Qtr 1,March,30,39767.54208345435,193044
2029,Qtr 1,March,31,39780.56026203113,193117
2029,Qtr 2,April,1,39793.36777290999,193209
2029,Qtr 2,April,2,39798.96123330942,193244
2029,Qtr 2,April,3,39814.87850658453,193480
2029,Qtr 2,April,4,39827.17919592973,193520
2029,Qtr 2,April,5,39843.62744403775,193705
2029,Qtr 2,April,6,39858.42235031717,193714
2029,Qtr 2,April,7,39872.4046480151,193728
2029,Qtr 2,April,8,39886.23544215754,193819
2029,Qtr 2,April,9,39892.87434348841,193864
2029,Qtr 2,April,10,39909.8218276886,193876
2029,Qtr 2,April,11,39923.10080347873,194298
2029,Qtr 2,April,12,39940.44046684985,194369
2029,Qtr 2,April,13,39956.00772153921,194390
2029,Qtr 2,April,14,39970.61477813307,194491
2029,Qtr 2,April,15,39984.8987051648,194513
2029,Qtr 2,April,16,39991.80024309528,194528
2029,Qtr 2,April,17,40008.80669014468,194589
2029,Qtr 2,April,18,40021.93382786275,194768
2029,Qtr 2,April,19,40038.90995303597,194806
2029,Qtr 2,April,20,40053.90729079815,194840
2029,Qtr 2,April,21,40067.74940163179,194916
2029,Qtr 2,April,22,40081.09036148893,194955
2029,Qtr 2,April,23,40086.89303715659,195014
2029,Qtr 2,April,24,40102.67128212596,195133
2029,Qtr 2,April,25,40114.47104170333,195224
2029,Qtr 2,April,26,40130.05345875405,195235
2029,Qtr 2,April,27,40143.6252829376,195244
2029,Qtr 2,April,28,40156.04522647394,195263
2029,Qtr 2,April,29,40168.00207747104,195358
2029,Qtr 2,April,30,40172.49192523655,195396
2029,Qtr 2,May,1,40187.05935465052,195483
2029,Qtr 2,May,2,40197.7776287211,195557
2029,Qtr 2,May,3,40212.43097874333,195734
2029,Qtr 2,May,4,40225.24432974633,195788
2029,Qtr 2,May,5,40237.08912514141,195862
2029,Qtr 2,May,6,40248.6610778807,196134
2029,Qtr 2,May,7,40252.95721373772,196170
2029,Qtr 2,May,8,40267.51706953652,196366
2029,Qtr 2,May,9,40278.40306557505,196372
2029,Qtr 2,May,10,40293.38316614592,196394
2029,Qtr 2,May,11,40306.66114483256,196458
2029,Qtr 2,May,12,40319.08310231365,196510
2029,Qtr 2,May,13,40331.31604310656,196538
2029,Qtr 2,May,14,40336.3258518978,196540
2029,Qtr 2,May,15,40351.61950397947,196797
2029,Qtr 2,May,16,40363.22649822482,196800
2029,Qtr 2,May,17,40378.88259411008,196804
2029,Qtr 2,May,18,40392.76113644869,197109
2029,Qtr 2,May,19,40405.68058293258,197130
2029,Qtr 2,May,20,40418.2840096313,197229
2029,Qtr 2,May,21,40423.51790611802,
2029,Qtr 2,May,22,40438.87506894272,197431
2029,Qtr 2,May,23,40450.37656005663,197447
2029,Qtr 2,May,24,40465.75579450394,197460
2029,Qtr 2,May,25,40479.19002903089,197555
2029,Qtr 2,May,26,40491.50786024951,197749
2029,Qtr 2,May,27,40503.36850682502,197839
2029,Qtr 2,May,28,40507.74019249958,198032
2029,Qtr 2,May,29,40522.1424495155,198134
2029,Qtr 2,May,30,40532.62732528804,198210
2029,Qtr 2,May,31,40546.96257783849,198222
2029,Qtr 2,June,1,40559.3621571733,198476
2029,Qtr 2,June,2,40570.69261038828,198541
2029,Qtr 2,June,3,40581.65121686782,198796
2029,Qtr 2,June,4,40585.24320412114,199031
2029,Qtr 2,June,5,40599.02289838705,199086
2029,Qtr 2,June,6,40609.07382724845,199108
2029,Qtr 2,June,7,40623.19089296231,199235
2029,Qtr 2,June,8,40635.60994470798,199263
2029,Qtr 2,June,9,40647.21341544348,199425
2029,Qtr 2,June,10,40658.70785371116,199498
2029,Qtr 2,June,11,40663.10072023829,199558
2029,Qtr 2,June,12,40677.94131751365,199621
2029,Qtr 2,June,13,40689.30087793549,199743
2029,Qtr 2,June,14,40704.95493162649,200097
2029,Qtr 2,June,15,40719.11327844119,200151
2029,Qtr 2,June,16,40732.62622019357,200549
2029,Qtr 2,June,17,40746.1628680492,200620
2029,Qtr 2,June,18,40752.68887422144,200700
2029,Qtr 2,June,19,40769.70843071234,201221
2029,Qtr 2,June,20,40783.24553124166,201289
2029,Qtr 2,June,21,40801.02758482813,201344
2029,Qtr 2,June,22,40817.21667067579,201375
2029,Qtr 2,June,23,40832.61705427543,201378
2029,Qtr 2,June,24,40847.85474334425,201534
2029,Qtr 2,June,25,40855.85639726625,201630
2029,Qtr 2,June,26,40874.09239916688,201663
2029,Qtr 2,June,27,40888.55905600202,201799
2029,Qtr 2,June,28,40906.96298810152,201889
2029,Qtr 2,June,29,40923.45297532036,201897
2029,Qtr 2,June,30,40938.82786239148,201916
2029,Qtr 3,July,1,40953.71629047998,201974
2029,Qtr 3,July,2,40961.05556301332,201978
2029,Qtr 3,July,3,40978.334455543,201995
2029,Qtr 3,July,4,40991.57494183728,202006
2029,Qtr 3,July,5,41008.51591047752,202018
2029,Qtr 3,July,6,41023.3441575937,202020
2029,Qtr 3,July,7,41036.90128194176,202025
2029,Qtr 3,July,8,41049.8622773824,202058
2029,Qtr 3,July,9,41055.21316254843,202065
2029,Qtr 3,July,10,41070.49249191,202079
2029,Qtr 3,July,11,41081.77175664994,202091
2029,Qtr 3,July,12,41096.83778655306,202091
2029,Qtr 3,July,13,41109.9224751397,202097
2029,Qtr 3,July,14,41121.90848945588,202121
2029,Qtr 3,July,15,41133.50679239947,202125
2029,Qtr 3,July,16,41137.73334686179,202132
2029,Qtr 3,July,17,41152.14987122069,202136
2029,Qtr 3,July,18,41162.84367503944,202145
2029,Qtr 3,July,19,41177.60970115873,202145
2029,Qtr 3,July,20,41190.68010551786,202147
2029,Qtr 3,July,21,41202.93003910142,202163
2029,Qtr 3,July,22,41215.05545668257,202163
2029,Qtr 3,July,23,41220.05031235269,202180
2029,Qtr 3,July,24,41235.44799628993,202186
2029,Qtr 3,July,25,41247.30202119512,202200
2029,Qtr 3,July,26,41263.36905942278,202201
2029,Qtr 3,July,27,41277.8396329928,202208
2029,Qtr 3,July,28,41291.54508859288,202226
2029,Qtr 3,July,29,41305.13664776702,202243
2029,Qtr 3,July,30,41311.56385662068,202251
2029,Qtr 3,July,31,41328.31725368677,202282
2029,Qtr 3,August,1,41341.41022946542,202287
2029,Qtr 3,August,2,41358.56314564597,202311
2029,Qtr 3,August,3,41373.93498602676,202317
2029,Qtr 3,August,4,41388.33114478223,202322
2029,Qtr 3,August,5,41402.38312027431,202324
2029,Qtr 3,August,6,41409.02742181774,202329
2029,Qtr 3,August,7,41425.74849666969,202364
2029,Qtr 3,August,8,41438.56064522854,202372
2029,Qtr 3,August,9,41455.19199290088,202382
2029,Qtr 3,August,10,41469.81579703095,202384
2029,Qtr 3,August,11,41483.25770663207,202388
2029,Qtr 3,August,12,41496.17476052697,202402
2029,Qtr 3,August,13,41501.53345349531,202403
2029,Qtr 3,August,14,41516.85170398396,202405
2029,Qtr 3,August,15,41528.17972094657,202410
2029,Qtr 3,August,16,41543.28287025517,202417
2029,Qtr 3,August,17,41556.37185250445,202435
2029,Qtr 3,August,18,41568.3088438144,202452
2029,Qtr 3,August,19,41579.78541853804,202458
2029,Qtr 3,August,20,41583.79961521731,202468
2029,Qtr 3,August,21,41597.89700859362,202493
2029,Qtr 3,August,22,41608.15081114029,202517
2029,Qtr 3,August,23,41622.34412635151,202521
2029,Qtr 3,August,24,41634.69968266221,202553
2029,Qtr 3,August,25,41646.08571143406,202558
2029,Qtr 3,August,26,41657.19379419173,202564
2029,Qtr 3,August,27,41661.01604101519,202565
2029,Qtr 3,August,28,41675.08645775824,202575
2029,Qtr 3,August,29,41685.46151490073,202582
2029,Qtr 3,August,30,41699.9030244419,202588
2029,Qtr 3,August,31,41712.6086332086,202608
2029,Qtr 3,September,1,41724.41857148749,202625
2029,Qtr 3,September,2,41735.99445436856,202629
2029,Qtr 3,September,3,41740.29746750092,202654
2029,Qtr 3,September,4,41754.83076324038,202659
2029,Qtr 3,September,5,41765.62104779528,202673
2029,Qtr 3,September,6,41780.40243404429,202685
2029,Qtr 3,September,7,41793.3478381064,202697
2029,Qtr 3,September,8,41805.27653063396,202710
2029,Qtr 3,September,9,41816.83361548782,202715
2029,Qtr 3,September,10,41820.96874672096,202725
2029,Qtr 3,September,11,41835.17889366118,202746
2029,Qtr 3,September,12,41845.49012358249,202755
2029,Qtr 3,September,13,41859.64147092812,202756
2029,Qtr 3,September,14,41871.81617102867,202757
2029,Qtr 3,September,15,41882.84887472289,202803
2029,Qtr 3,September,16,41893.40462737888,202804
2029,Qtr 3,September,17,41896.45693914646,202837
2029,Qtr 3,September,18,41909.52977671343,202846
2029,Qtr 3,September,19,41918.67847048237,202852
2029,Qtr 3,September,20,41931.67263375538,202856
2029,Qtr 3,September,21,41942.72640184012,202868
2029,Qtr 3,September,22,41952.70463888395,202874
2029,Qtr 3,September,23,41962.30092778955,202879
2029,Qtr 3,September,24,41964.51470138266,202892
2029,Qtr 3,September,25,41976.89237495259,202957
2029,Qtr 3,September,26,41985.50750152249,202973
2029,Qtr 3,September,27,41998.14307061212,202977
2029,Qtr 3,September,28,42009.02127856796,203017
2029,Qtr 3,September,29,42019.00943377385,203018
2029,Qtr 3,September,30,42028.797822464,203028
2029,Qtr 4,October,1,42031.37689818886,203037
2029,Qtr 4,October,2,42044.27865428547,203039
2029,Qtr 4,October,3,42053.5571942821,203046
2029,Qtr 4,October,4,42066.97160909116,203061
2029,Qtr 4,October,5,42078.71647201222,203080
2029,Qtr 4,October,6,42089.62859316097,203097
2029,Qtr 4,October,7,42100.36583334066,203107
2029,Qtr 4,October,8,42103.88531146498,203111
2029,Qtr 4,October,9,42117.68583356842,203117
2029,Qtr 4,October,10,42127.78952559153,203125
2029,Qtr 4,October,11,42141.92574561772,203129
2029,Qtr 4,October,12,42154.26255398161,203166
2029,Qtr 4,October,13,42165.61435183734,203175
2029,Qtr 4,October,14,42176.62145970856,203193
2029,Qtr 4,October,15,42180.2289450534,203201
2029,Qtr 4,October,16,42193.92950601057,203204
2029,Qtr 4,October,17,42203.745377521,203211
2029,Qtr 4,October,18,42217.41232490516,203216
2029,Qtr 4,October,19,42229.11099848408,203220
2029,Qtr 4,October,20,42239.67426096075,203233
2029,Qtr 4,October,21,42249.76626618574,203236
2029,Qtr 4,October,22,42252.36061125736,203258
2029,Qtr 4,October,23,42264.98238751743,203260
2029,Qtr 4,October,24,42273.68912000392,203277
2029,Qtr 4,October,25,42286.25368812786,203300
2029,Qtr 4,October,26,42296.89453237849,203322
2029,Qtr 4,October,27,42306.48179261855,203326
2029,Qtr 4,October,28,42315.71519208479,203357
2029,Qtr 4,October,29,42317.60102513829,203363
2029,Qtr 4,October,30,42329.69310995634,203365
2029,Qtr 4,October,31,42338.07272983402,203431
2029,Qtr 4,November,1,42350.53068741902,203439
2029,Qtr 4,November,2,42361.29680473365,203446
2029,Qtr 4,November,3,42371.24553822687,203459
2029,Qtr 4,November,4,42381.07354154338,203468
2029,Qtr 4,November,5,42383.77654692221,203485
2029,Qtr 4,November,6,42396.89043314551,203492
2029,Qtr 4,November,7,42406.47150404092,203522
2029,Qtr 4,November,8,42420.27909572626,203525
2029,Qtr 4,November,9,42432.50583296509,203551
2029,Qtr 4,November,10,42443.98418533745,203552
2029,Qtr 4,November,11,42455.36513180246,203559
2029,Qtr 4,November,12,42459.59627552467,
2029,Qtr 4,November,13,42474.16424370789,203581
2029,Qtr 4,November,14,42485.07636003919,203625
2029,Qtr 4,November,15,42500.04466932667,203665
2029,Qtr 4,November,16,42513.21759497232,203669
2029,Qtr 4,November,17,42525.38784026266,203690
2029,Qtr 4,November,18,42537.17230346828,203692
2029,Qtr 4,November,19,42541.49131228335,203706
2029,Qtr 4,November,20,42555.81197930013,203713
2029,Qtr 4,November,21,42566.13063732772,203715
2029,Qtr 4,November,22,42580.1574104452,203730
2029,Qtr 4,November,23,42592.04818354236,203745
2029,Qtr 4,November,24,42602.61256979031,203756
2029,Qtr 4,November,25,42612.49364120935,203763
2029,Qtr 4,November,26,42614.64672993108,
2029,Qtr 4,November,27,42626.58211079137,203786
2029,Qtr 4,November,28,42634.34653966861,203787
2029,Qtr 4,November,29,42645.70672532318,203805
2029,Qtr 4,November,30,42654.88002503987,203839
2029,Qtr 4,December,1,42662.74099600787,203847
2029,Qtr 4,December,2,42669.99960415216,203848
2029,Qtr 4,December,3,42669.67843762216,203864
2029,Qtr 4,December,4,42679.35377715248,203873
2029,Qtr 4,December,5,42685.13554011095,203880
2029,Qtr 4,December,6,42694.84921804612,203887
2029,Qtr 4,December,7,42702.76513858116,203892
2029,Qtr 4,December,8,42709.8037214986,203906
2029,Qtr 4,December,9,42716.71256495977,203908
2029,Qtr 4,December,10,42716.54273866201,203911
2029,Qtr 4,December,11,42726.88916029831,203929
2029,Qtr 4,December,12,42733.87009016963,203945
2029,Qtr 4,December,13,42745.308875192,203948
2029,Qtr 4,December,14,42755.46327765599,203949
2029,Qtr 4,December,15,42765.23105606555,203974
2029,Qtr 4,December,16,42775.32762453383,203979
2029,Qtr 4,December,17,42778.76315140136,
2029,Qtr 4,December,18,42793.08395109633,
2029,Qtr 4,December,19,42804.3531761727,
2029,Qtr 4,December,20,42820.3339080704,
2029,Qtr 4,December,21,42835.21994540343,
2029,Qtr 4,December,22,42849.84291772033,
2029,Qtr 4,December,23,42864.85151010723,
2029,Qtr 4,December,24,42873.19011761634,
2029,Qtr 4,December,25,42892.34174243958,
2029,Qtr 4,December,26,42908.31010138641,
2029,Qtr 4,December,27,42928.80400564092,
2029,Qtr 4,December,28,42947.969278843,
2029,Qtr 4,December,29,42966.5968133728,
2029,Qtr 4,December,30,42985.30252759144,
2029,Qtr 4,December,31,42997.00652644005,
2030,Qtr 1,January,1,43019.17626819664,
2030,Qtr 1,January,2,43037.80870151343,
2030,Qtr 1,January,3,43060.61443800723,
2030,Qtr 1,January,4,43081.74923631901,
2030,Qtr 1,January,5,43102.02141363655,
2030,Qtr 1,January,6,43122.07096927248,
2030,Qtr 1,January,7,43134.84774959425,
2030,Qtr 1,January,8,43157.85348823671,
2030,Qtr 1,January,9,43177.12272016594,
2030,Qtr 1,January,10,43200.40567160022,
2030,Qtr 1,January,11,43221.89843965926,
2030,Qtr 1,January,12,43242.44911580127,
2030,Qtr 1,January,13,43262.73567472147,
2030,Qtr 1,January,14,43275.74299304542,
2030,Qtr 1,January,15,43299.0038637447,
2030,Qtr 1,January,16,43318.57903290046,
2030,Qtr 1,January,17,43342.23938416669,
2030,Qtr 1,January,18,43364.19560279902,
2030,Qtr 1,January,19,43385.30398548306,
2030,Qtr 1,January,20,43406.24422369213,
2030,Qtr 1,January,21,43419.99652472302,
2030,Qtr 1,January,22,43444.08292998246,
2030,Qtr 1,January,23,43464.54784486935,
2030,Qtr 1,January,24,43489.14088781596,
2030,Qtr 1,January,25,43512.04736763601,
2030,Qtr 1,January,26,43534.09502848774,
2030,Qtr 1,January,27,43555.93285987811,
2030,Qtr 1,January,28,43570.50930311696,
2030,Qtr 1,January,29,43595.31467960603,
2030,Qtr 1,January,30,43616.36282071023,
2030,Qtr 1,January,31,43641.37497280246,
2030,Qtr 1,February,1,43664.51125429976,
2030,Qtr 1,February,2,43686.57827425913,
2030,Qtr 1,February,3,43708.20868369641,
2030,Qtr 1,February,4,43722.3399690025,
2030,Qtr 1,February,5,43746.45729567653,
2030,Qtr 1,February,6,43766.57537031115,
2030,Qtr 1,February,7,43790.42238828036,
2030,Qtr 1,February,8,43812.17134362739,
2030,Qtr 1,February,9,43832.64731620366,
2030,Qtr 1,February,10,43852.50651829418,
2030,Qtr 1,February,11,43864.714426413,
2030,Qtr 1,February,12,43886.78782750569,
2030,Qtr 1,February,13,43904.77577255936,
2030,Qtr 1,February,14,43926.44253340734,
2030,Qtr 1,February,15,43945.99786996078,
2030,Qtr 1,February,16,43964.30325510289,
2030,Qtr 1,February,17,43982.04987214299,
2030,Qtr 1,February,18,43992.23574265297,
2030,Qtr 1,February,19,44012.40684456911,
2030,Qtr 1,February,20,44028.63724179068,
2030,Qtr 1,February,21,44048.71134602805,
2030,Qtr 1,February,22,44066.85363908537,
2030,Qtr 1,February,23,44083.93451913384,
2030,Qtr 1,February,24,44100.64809707645,
2030,Qtr 1,February,25,44109.98930658787,
2030,Qtr 1,February,26,44129.49518787419,
2030,Qtr 1,February,27,44145.22536095043,
2030,Qtr 1,February,28,44164.94479834107,
2030,Qtr 1,March,1,44182.85420946778,
2030,Qtr 1,March,2,44199.79667977809,
2030,Qtr 1,March,3,44216.43636626276,
2030,Qtr 1,March,4,44225.73658529297,
2030,Qtr 1,March,5,44245.20212280843,
2030,Qtr 1,March,6,44260.86075119882,
2030,Qtr 1,March,7,44280.44703083752,
2030,Qtr 1,March,8,44298.13367706547,
2030,Qtr 1,March,9,44314.73910564417,
2030,Qtr 1,March,10,44330.90693063321,
2030,Qtr 1,March,11,44339.58472610468,
2030,Qtr 1,March,12,44358.26686112679,
2030,Qtr 1,March,13,44372.97637629459,
2030,Qtr 1,March,14,44391.44896872424,
2030,Qtr 1,March,15,44407.86436061706,
2030,Qtr 1,March,16,44423.05366424193,
2030,Qtr 1,March,17,44437.67852264509,
2030,Qtr 1,March,18,44444.7093482147,
2030,Qtr 1,March,19,44461.66748428238,
2030,Qtr 1,March,20,44474.60627834958,
2030,Qtr 1,March,21,44491.29415810983,
2030,Qtr 1,March,22,44505.94501284108,
2030,Qtr 1,March,23,44519.42452286949,
2030,Qtr 1,March,24,44532.42824774848,
2030,Qtr 1,March,25,44537.95882715609,
2030,Qtr 1,March,26,44553.56715114418,
2030,Qtr 1,March,27,44565.33251840855,
2030,Qtr 1,March,28,44581.04490155529,
2030,Qtr 1,March,29,44594.93464662415,
2030,Qtr 1,March,30,44607.87827039679,
2030,Qtr 1,March,31,44620.57618247017,
2030,Qtr 2,April,1,44626.02969745029,
2030,Qtr 2,April,2,44641.78219992469,
2030,Qtr 2,April,3,44653.89948139607,
2030,Qtr 2,April,4,44670.1523631341,
2030,Qtr 2,April,5,44684.74692180691,
2030,Qtr 2,April,6,44698.53096594688,
2030,Qtr 2,April,7,44712.17257014812,
2030,Qtr 2,April,8,44718.63800825637,
2030,Qtr 2,April,9,44735.43392082947,
2030,Qtr 2,April,10,44748.58870620021,
2030,Qtr 2,April,11,44765.83621767781,
2030,Qtr 2,April,12,44781.34705169874,
2030,Qtr 2,April,13,44795.93604326357,
2030,Qtr 2,April,14,44810.24174512548,
2030,Qtr 2,April,15,44817.20520376181,
2030,Qtr 2,April,16,44834.31284222579,
2030,Qtr 2,April,17,44847.57841784169,
2030,Qtr 2,April,18,44864.72712036314,
2030,Qtr 2,April,19,44879.92708345506,
2030,Qtr 2,April,20,44893.99691921518,
2030,Qtr 2,April,21,44907.58505111153,
2030,Qtr 2,April,22,44913.64816284719,
2030,Qtr 2,April,23,44929.69358316995,
2030,Qtr 2,April,24,44941.7605896553,
2030,Qtr 2,April,25,44957.60371684735,
2030,Qtr 2,April,26,44971.42336549059,
2030,Qtr 2,April,27,44984.07234983573,
2030,Qtr 2,April,28,44996.23418824097,
2030,Qtr 2,April,29,45000.9004861081,
2030,Qtr 2,April,30,45015.61226343494,
2030,Qtr 2,May,1,45026.44024204227,
2030,Qtr 2,May,2,45041.16720868913,
2030,Qtr 2,May,3,45054.01777951085,
2030,Qtr 2,May,4,45065.86422846426,
2030,Qtr 2,May,5,45077.40420692825,
2030,Qtr 2,May,6,45081.63772097863,
2030,Qtr 2,May,7,45096.10823111913,
2030,Qtr 2,May,8,45106.88289665968,
2030,Qtr 2,May,9,45121.73508249519,
2030,Qtr 2,May,10,45134.87444960309,
2030,Qtr 2,May,11,45147.15328228795,
2030,Qtr 2,May,12,45159.24486439454,
2030,Qtr 2,May,13,45164.12125125295,
2030,Qtr 2,May,14,45179.29527813019,
2030,Qtr 2,May,15,45190.80179983245,
2030,Qtr 2,May,16,45206.38124894108,
2030,Qtr 2,May,17,45220.21080191217,
2030,Qtr 2,May,18,45233.11177311593,
2030,Qtr 2,May,19,45245.72901621428,
2030,Qtr 2,May,20,45251.00964792904,
2030,Qtr 2,May,21,45266.44590533635,
2030,Qtr 2,May,22,45278.05710465919,
2030,Qtr 2,May,23,45293.57376615261,
2030,Qtr 2,May,24,45307.16917590402,
2030,Qtr 2,May,25,45319.66699127394,
2030,Qtr 2,May,26,45331.72066150069,
2030,Qtr 2,May,27,45336.29197638515,
2030,Qtr 2,May,28,45350.89355788258,
2030,Qtr 2,May,29,45361.57027201385,
2030,Qtr 2,May,30,45376.08264062116,
2030,Qtr 2,May,31,45388.63754380059,
2030,Qtr 2,June,1,45400.09484425088,
2030,Qtr 2,June,2,45411.14573337758,
2030,Qtr 2,June,3,45414.79014336452,
2030,Qtr 2,June,4,45428.57807340277,
2030,Qtr 2,June,5,45438.58984194258,
2030,Qtr 2,June,6,45452.61837902471,
