Year,Quarter,Month,Day,Playgroup - FBProphet,Playgroup - SS Targets
2029,Qtr 1,March,9,117928.9285993681,76450
2029,Qtr 1,March,10,117975.2639393728,76427
2029,Qtr 1,March,11,118019.968926265,76361
2029,Qtr 1,March,12,118052.6878740335,76347
2029,Qtr 1,March,13,118112.847867046,76334
2029,Qtr 1,March,14,118158.4584279936,76320
2029,Qtr 1,March,15,118212.4444325259,76312
2029,Qtr 1,March,16,118264.8429049827,76289
2029,Qtr 1,March,17,118305.7913871949,76277
2029,Qtr 1,March,18,118345.0791850393,76196
2029,Qtr 1,March,19,118372.4386452399,76179
2029,Qtr 1,March,20,118427.3839521372,76178
2029,Qtr 1,March,21,118468.0082553992,76094
2029,Qtr 1,March,22,118517.3141271189,76048
2029,Qtr 1,March,23,118565.4080559157,76008
2029,Qtr 1,March,24,118602.4867390868,75996
2029,Qtr 1,March,25,118638.3865403631,75972
2029,Qtr 1,March,26,118662.8733205291,75939
2029,Qtr 1,March,27,118715.4801756229,75936
2029,Qtr 1,March,28,118754.3039275341,75906
2029,Qtr 1,March,29,118802.3353870711,75894
2029,Qtr 1,March,30,118849.6541058239,75887
2029,Qtr 1,March,31,118886.4153733324,75871
2029,Qtr 2,April,1,118922.4008094037,75850
2029,Qtr 2,April,2,118947.3097284,75834
2029,Qtr 2,April,3,119000.5987678905,75799
2029,Qtr 2,April,4,119040.2805734609,75738
2029,Qtr 2,April,5,119089.2564975332,75729
2029,Qtr 2,April,6,119137.5139589029,75717
2029,Qtr 2,April,7,119175.1161444894,75696
2029,Qtr 2,April,8,119211.7553249139,75692
2029,Qtr 2,April,9,119237.0468815673,75663
2029,Qtr 2,April,10,119290.3714597895,75607
2029,Qtr 2,April,11,119329.6759658462,75572
2029,Qtr 2,April,12,119377.8082973164,75508
2029,Qtr 2,April,13,119424.7163932249,75504
2029,Qtr 2,April,14,119460.4392347229,75391
2029,Qtr 2,April,15,119494.6610284248,75374
2029,Qtr 2,April,16,119517.0056429447,75349
2029,Qtr 2,April,17,119566.8786993433,75314
2029,Qtr 2,April,18,119602.2680329339,75312
2029,Qtr 2,April,19,119646.0774295216,75290
2029,Qtr 2,April,20,119688.3242492335,75248
2029,Qtr 2,April,21,119719.1286081654,75223
2029,Qtr 2,April,22,119748.2654008687,75208
2029,Qtr 2,April,23,119765.4562951494,75162
2029,Qtr 2,April,24,119810.2091691034,75151
2029,Qtr 2,April,25,119840.6157832969,75124
2029,Qtr 2,April,26,119879.682670714,75113
2029,Qtr 2,April,27,119917.5259389269,75100
2029,Qtr 2,April,28,119944.3577354042,75083
2029,Qtr 2,April,29,119970.0357366989,75059
2029,Qtr 2,April,30,119984.3528654745,75042
2029,Qtr 2,May,1,120026.8747704001,75015
2029,Qtr 2,May,2,120055.7359176813,74977
2029,Qtr 2,May,3,120093.9693217781,74910
2029,Qtr 2,May,4,120131.7006424787,74869
2029,Qtr 2,May,5,120159.1344187642,74860
2029,Qtr 2,May,6,120186.1038059634,74845
2029,Qtr 2,May,7,120202.3610119764,74820
2029,Qtr 2,May,8,120247.415945738,74793
2029,Qtr 2,May,9,120279.3338917618,74775
2029,Qtr 2,May,10,120321.0671913896,74737
2029,Qtr 2,May,11,120362.6516003377,74732
2029,Qtr 2,May,12,120394.1950264705,74729
2029,Qtr 2,May,13,120425.4299408151,74714
2029,Qtr 2,May,14,120446.0065793082,74710
2029,Qtr 2,May,15,120495.3343676634,74682
2029,Qtr 2,May,16,120531.3823023111,74649
2029,Qtr 2,May,17,120577.0131894293,74594
2029,Qtr 2,May,18,120622.1823376582,74581
2029,Qtr 2,May,19,120656.9283412221,74560
2029,Qtr 2,May,20,120690.9271880463,74557
2029,Qtr 2,May,21,120713.7867624412,
2029,Qtr 2,May,22,120764.889138737,74512
2029,Qtr 2,May,23,120802.1913758038,74508
2029,Qtr 2,May,24,120848.5597051057,74477
2029,Qtr 2,May,25,120893.9677124375,74418
2029,Qtr 2,May,26,120928.4861683952,74412
2029,Qtr 2,May,27,120961.8357737162,74396
2029,Qtr 2,May,28,120983.6799328658,74341
2029,Qtr 2,May,29,121033.4650070111,74330
2029,Qtr 2,May,30,121069.2188203603,74326
2029,Qtr 2,May,31,121113.8823839312,74239
2029,Qtr 2,June,1,121157.5055135314,74232
2029,Qtr 2,June,2,121190.2340765392,74225
2029,Qtr 2,June,3,121221.8602136704,74177
2029,Qtr 2,June,4,121242.1127272514,74118
2029,Qtr 2,June,5,121290.4951610078,74087
2029,Qtr 2,June,6,121325.0824127079,74076
2029,Qtr 2,June,7,121368.8509025276,74064
2029,Qtr 2,June,8,121411.8730223698,73945
2029,Qtr 2,June,9,121444.3036373393,73944
2029,Qtr 2,June,10,121475.9300092019,73900
2029,Qtr 2,June,11,121496.4623432707,73874
2029,Qtr 2,June,12,121545.3724795995,73811
2029,Qtr 2,June,13,121580.6915517308,73769
2029,Qtr 2,June,14,121625.3416043141,73766
2029,Qtr 2,June,15,121669.3318507341,73763
2029,Qtr 2,June,16,121702.7472866159,73758
2029,Qtr 2,June,17,121735.3009640868,73691
2029,Qtr 2,June,18,121756.627055628,73650
2029,Qtr 2,June,19,121806.1221502792,73647
2029,Qtr 2,June,20,121841.7455241852,73638
2029,Qtr 2,June,21,121886.3532948373,73637
2029,Qtr 2,June,22,121929.8970599828,73636
2029,Qtr 2,June,23,121962.4146611307,73615
2029,Qtr 2,June,24,121993.5843071544,73605
2029,Qtr 2,June,25,122013.0191261486,73603
2029,Qtr 2,June,26,122060.1095382242,73596
2029,Qtr 2,June,27,122092.8241533223,73591
2029,Qtr 2,June,28,122134.0440789102,73586
2029,Qtr 2,June,29,122173.7612282705,73471
2029,Qtr 2,June,30,122202.068273708,73454
2029,Qtr 3,July,1,122228.7114991943,73439
2029,Qtr 3,July,2,122243.3836537896,73433
2029,Qtr 3,July,3,122285.5642449802,73423
2029,Qtr 3,July,4,122313.3180344522,73404
2029,Qtr 3,July,5,122349.6266899284,73402
2029,Qtr 3,July,6,122384.5842608877,73390
2029,Qtr 3,July,7,122408.3842057191,73387
2029,Qtr 3,July,8,122430.8693117218,73369
2029,Qtr 3,July,9,122441.8216973005,73338
2029,Qtr 3,July,10,122480.8004220021,73335
2029,Qtr 3,July,11,122505.9375493295,73331
2029,Qtr 3,July,12,122540.2676918007,73327
2029,Qtr 3,July,13,122573.9217730312,73323
2029,Qtr 3,July,14,122597.1127903926,73320
2029,Qtr 3,July,15,122619.6849629648,73296
2029,Qtr 3,July,16,122631.4034833255,73294
2029,Qtr 3,July,17,122671.7924129278,73292
2029,Qtr 3,July,18,122698.9315644622,73286
2029,Qtr 3,July,19,122735.787383377,73284
2029,Qtr 3,July,20,122772.4085306608,73282
2029,Qtr 3,July,21,122798.9139031937,73280
2029,Qtr 3,July,22,122825.0444158103,73276
2029,Qtr 3,July,23,122840.4556913701,73267
2029,Qtr 3,July,24,122884.5591166571,73263
2029,Qtr 3,July,25,122915.3220181913,73259
2029,Qtr 3,July,26,122955.6018759641,73247
2029,Qtr 3,July,27,122995.3451808668,73243
2029,Qtr 3,July,28,123024.5785763994,73242
2029,Qtr 3,July,29,123052.9635164577,73222
2029,Qtr 3,July,30,123070.0914992373,73203
2029,Qtr 3,July,31,123115.3272574352,73193
2029,Qtr 3,August,1,123146.6105921333,73192
2029,Qtr 3,August,2,123186.7917146168,73181
2029,Qtr 3,August,3,123225.8306627548,73120
2029,Qtr 3,August,4,123253.7884092269,73105
2029,Qtr 3,August,5,123280.3808867612,73090
2029,Qtr 3,August,6,123295.273000758,73086
2029,Qtr 3,August,7,123337.9200366608,73080
2029,Qtr 3,August,8,123366.3671928245,73079
2029,Qtr 3,August,9,123403.5821616009,73071
2029,Qtr 3,August,10,123439.6513972843,73062
2029,Qtr 3,August,11,123464.7677718412,73062
2029,Qtr 3,August,12,123488.7809365683,73054
2029,Qtr 3,August,13,123501.4875598284,73053
2029,Qtr 3,August,14,123542.4689520169,73042
2029,Qtr 3,August,15,123569.8869134458,73040
2029,Qtr 3,August,16,123606.8128309892,73038
2029,Qtr 3,August,17,123643.4207605545,73036
2029,Qtr 3,August,18,123669.9722872302,73025
2029,Qtr 3,August,19,123696.3645621023,73022
2029,Qtr 3,August,20,123712.4187543371,73012
2029,Qtr 3,August,21,123757.7164837662,72998
2029,Qtr 3,August,22,123790.3951077817,72998
2029,Qtr 3,August,23,123833.4769094197,72983
2029,Qtr 3,August,24,123877.0629269671,72980
2029,Qtr 3,August,25,123911.3192022874,72964
2029,Qtr 3,August,26,123946.0268146043,72958
2029,Qtr 3,August,27,123970.8728893148,72957
2029,Qtr 3,August,28,124025.2900825679,72952
2029,Qtr 3,August,29,124067.2553371608,72944
2029,Qtr 3,August,30,124119.6228667567,72941
2029,Qtr 3,August,31,124172.3220096946,72930
2029,Qtr 3,September,1,124215.3476240451,72924
2029,Qtr 3,September,2,124258.3142815221,72912
2029,Qtr 3,September,3,124290.7513401024,72906
2029,Qtr 3,September,4,124351.946288774,72906
2029,Qtr 3,September,5,124399.7470580288,72905
2029,Qtr 3,September,6,124456.8981593123,72902
2029,Qtr 3,September,7,124513.2412116505,72896
2029,Qtr 3,September,8,124558.7074570533,72893
2029,Qtr 3,September,9,124602.8734671703,72890
2029,Qtr 3,September,10,124635.2570823068,72879
2029,Qtr 3,September,11,124695.1609549334,72874
2029,Qtr 3,September,12,124740.4743879949,72873
2029,Qtr 3,September,13,124794.0083459655,72871
2029,Qtr 3,September,14,124845.6942291872,72870
2029,Qtr 3,September,15,124885.574062061,72856
2029,Qtr 3,September,16,124923.3533617694,72830
2029,Qtr 3,September,17,124948.6938062835,72830
2029,Qtr 3,September,18,125001.0531626577,72828
2029,Qtr 3,September,19,125038.4832635413,72824
2029,Qtr 3,September,20,125083.9610134943,72822
2029,Qtr 3,September,21,125127.5831224225,72817
2029,Qtr 3,September,22,125159.5523236543,72801
2029,Qtr 3,September,23,125189.7264475262,72800
2029,Qtr 3,September,24,125207.9075677839,72800
2029,Qtr 3,September,25,125253.6787720474,72792
2029,Qtr 3,September,26,125285.1994237582,72790
2029,Qtr 3,September,27,125325.5339638149,72746
2029,Qtr 3,September,28,125364.8450012026,72733
2029,Qtr 3,September,29,125393.3784861737,72726
2029,Qtr 3,September,30,125421.0123560634,72724
2029,Qtr 4,October,1,125437.5458730352,72724
2029,Qtr 4,October,2,125482.5371898766,72714
2029,Qtr 4,October,3,125514.0999795863,72705
2029,Qtr 4,October,4,125555.234129775,72700
2029,Qtr 4,October,5,125596.0211899694,72696
2029,Qtr 4,October,6,125626.6122919889,72667
2029,Qtr 4,October,7,125656.7798500981,72638
2029,Qtr 4,October,8,125676.210169332,72638
2029,Qtr 4,October,9,125724.3444023376,72633
2029,Qtr 4,October,10,125759.1785925921,72624
2029,Qtr 4,October,11,125803.5977078472,72620
2029,Qtr 4,October,12,125847.5742581901,72617
2029,Qtr 4,October,13,125881.1591313043,72590
2029,Qtr 4,October,14,125914.0358726193,72588
2029,Qtr 4,October,15,125935.8154704747,72582
2029,Qtr 4,October,16,125985.8790309746,72581
2029,Qtr 4,October,17,126022.1790388085,72577
2029,Qtr 4,October,18,126067.5740814379,72576
2029,Qtr 4,October,19,126112.0276203381,72569
2029,Qtr 4,October,20,126145.5984470851,72565
2029,Qtr 4,October,21,126177.9940727655,72553
2029,Qtr 4,October,22,126198.8641464581,72521
2029,Qtr 4,October,23,126247.6413367253,72521
2029,Qtr 4,October,24,126282.3404337203,72520
2029,Qtr 4,October,25,126325.890620794,72519
2029,Qtr 4,October,26,126368.3315787315,72517
2029,Qtr 4,October,27,126399.8011453948,72516
2029,Qtr 4,October,28,126430.0858672225,72504
2029,Qtr 4,October,29,126448.9116266786,72488
2029,Qtr 4,October,30,126495.7818656712,72486
2029,Qtr 4,October,31,126528.7742438521,72481
2029,Qtr 4,November,1,126570.8707548205,72475
2029,Qtr 4,November,2,126612.1520281999,72475
2029,Qtr 4,November,3,126642.7835940314,72470
2029,Qtr 4,November,4,126672.5654869248,72450
2029,Qtr 4,November,5,126691.2224012184,72449
2029,Qtr 4,November,6,126738.2419297987,72436
2029,Qtr 4,November,7,126771.6717232831,72421
2029,Qtr 4,November,8,126814.4505757082,72416
2029,Qtr 4,November,9,126856.6041337136,72399
2029,Qtr 4,November,10,126888.2329615906,72391
2029,Qtr 4,November,11,126919.0642838348,72388
2029,Qtr 4,November,12,126938.7445506495,
2029,Qtr 4,November,13,126986.6802852355,72379
2029,Qtr 4,November,14,127020.8379699783,72363
2029,Qtr 4,November,15,127064.0778946875,72356
2029,Qtr 4,November,16,127106.3525799723,72336
2029,Qtr 4,November,17,127137.6974257842,72306
2029,Qtr 4,November,18,127167.7848284258,72288
2029,Qtr 4,November,19,127186.2188394349,72276
2029,Qtr 4,November,20,127232.3777615424,72242
2029,Qtr 4,November,21,127264.2153854282,72241
2029,Qtr 4,November,22,127304.5957488276,72230
2029,Qtr 4,November,23,127343.4920024375,72230
2029,Qtr 4,November,24,127370.9770177747,72225
2029,Qtr 4,November,25,127396.7769795588,72225
2029,Qtr 4,November,26,127410.56504941,
2029,Qtr 4,November,27,127451.8025231107,72210
2029,Qtr 4,November,28,127478.5382250293,72179
2029,Qtr 4,November,29,127513.7410727311,72175
2029,Qtr 4,November,30,127547.496457751,72175
2029,Qtr 4,December,1,127569.9941474193,72148
2029,Qtr 4,December,2,127591.0790261878,72144
2029,Qtr 4,December,3,127600.541843027,72140
2029,Qtr 4,December,4,127637.957468485,72107
2029,Qtr 4,December,5,127661.4814855309,72100
2029,Qtr 4,December,6,127694.1801245885,72091
2029,Qtr 4,December,7,127726.2242607378,72090
2029,Qtr 4,December,8,127747.8752425384,72075
2029,Qtr 4,December,9,127769.033926231,72074
2029,Qtr 4,December,10,127779.5301263867,72065
2029,Qtr 4,December,11,127818.9600190781,72064
2029,Qtr 4,December,12,127845.4823413024,72062
2029,Qtr 4,December,13,127882.1484033339,72054
2029,Qtr 4,December,14,127919.096624833,72020
2029,Qtr 4,December,15,127946.5393439296,72007
2029,Qtr 4,December,16,127974.3132404075,72001
2029,Qtr 4,December,17,127992.1705401133,
2029,Qtr 4,December,18,128039.6184827823,
2029,Qtr 4,December,19,128074.7178348779,
2029,Qtr 4,December,20,128120.4153956308,
2029,Qtr 4,December,21,128166.7411343387,
2029,Qtr 4,December,22,128203.797633289,
2029,Qtr 4,December,23,128241.3131027137,
2029,Qtr 4,December,24,128268.9350625241,
2029,Qtr 4,December,25,128326.0721051084,
2029,Qtr 4,December,26,128370.6944592997,
2029,Qtr 4,December,27,128425.6682503934,
2029,Qtr 4,December,28,128480.9540506473,
2029,Qtr 4,December,29,128526.597361855,
2029,Qtr 4,December,30,128572.282275355,
2029,Qtr 4,December,31,128607.6253953807,
2030,Qtr 1,January,1,128672.017443523,
2030,Qtr 1,January,2,128723.4232799691,
2030,Qtr 1,January,3,128784.7152634113,
2030,Qtr 1,January,4,128845.8705815555,
2030,Qtr 1,January,5,128896.9602405426,
2030,Qtr 1,January,6,128947.7010130333,
2030,Qtr 1,January,7,128987.7474911661,
2030,Qtr 1,January,8,129056.5317264286,
2030,Qtr 1,January,9,129112.0612583274,
2030,Qtr 1,January,10,129177.2505198141,
2030,Qtr 1,January,11,129242.1163152632,
2030,Qtr 1,January,12,129296.765118997,
2030,Qtr 1,January,13,129350.943547766,
2030,Qtr 1,January,14,129394.3291994027,
2030,Qtr 1,January,15,129466.3693766607,
2030,Qtr 1,January,16,129525.0785249456,
2030,Qtr 1,January,17,129593.3693878167,
2030,Qtr 1,January,18,129661.2485806311,
2030,Qtr 1,January,19,129718.8043234784,
2030,Qtr 1,January,20,129775.7576688512,
2030,Qtr 1,January,21,129821.754387798,
2030,Qtr 1,January,22,129896.2049955613,
2030,Qtr 1,January,23,129957.0836991228,
2030,Qtr 1,January,24,130027.2612174703,
2030,Qtr 1,January,25,130096.7021168449,
2030,Qtr 1,January,26,130155.4543408369,
2030,Qtr 1,January,27,130213.202208279,
2030,Qtr 1,January,28,130259.5599810093,
2030,Qtr 1,January,29,130333.9134236042,
2030,Qtr 1,January,30,130394.2200832893,
2030,Qtr 1,January,31,130463.3431930437,
2030,Qtr 1,February,1,130531.2498003307,
2030,Qtr 1,February,2,130588.0007707442,
2030,Qtr 1,February,3,130643.3039192201,
2030,Qtr 1,February,4,130686.8073615132,
2030,Qtr 1,February,5,130757.9405099682,
2030,Qtr 1,February,6,130814.7134549849,
2030,Qtr 1,February,7,130880.0496592978,
2030,Qtr 1,February,8,130943.9826017985,
2030,Qtr 1,February,9,130996.6440636633,
2030,Qtr 1,February,10,131047.8153607433,
2030,Qtr 1,February,11,131087.2186725107,
2030,Qtr 1,February,12,131154.3559536865,
2030,Qtr 1,February,13,131207.3062346276,
2030,Qtr 1,February,14,131269.0563028506,
2030,Qtr 1,February,15,131329.69546622,
2030,Qtr 1,February,16,131379.4021508943,
2030,Qtr 1,February,17,131427.9936929641,
2030,Qtr 1,February,18,131465.2165219364,
2030,Qtr 1,February,19,131530.5842614008,
2030,Qtr 1,February,20,131582.1745822431,
2030,Qtr 1,February,21,131642.9598191633,
2030,Qtr 1,February,22,131703.0020578416,
2030,Qtr 1,February,23,131752.4404408133,
2030,Qtr 1,February,24,131801.0420341535,
2030,Qtr 1,February,25,131838.4934249197,
2030,Qtr 1,February,26,131904.2405358945,
2030,Qtr 1,February,27,131956.2874446943,
2030,Qtr 1,February,28,132017.5291616114,
2030,Qtr 1,March,1,132077.9490107022,
2030,Qtr 1,March,2,132127.6082947631,
2030,Qtr 1,March,3,132176.1995163042,
2030,Qtr 1,March,4,132213.3402540095,
2030,Qtr 1,March,5,132278.4151124105,
2030,Qtr 1,March,6,132329.3764667786,
2030,Qtr 1,March,7,132389.0788982712,
2030,Qtr 1,March,8,132447.477912076,
2030,Qtr 1,March,9,132494.6205765997,
2030,Qtr 1,March,10,132540.1993237399,
2030,Qtr 1,March,11,132573.8459892056,
2030,Qtr 1,March,12,132634.9735023461,
2030,Qtr 1,March,13,132681.5759518059,
2030,Qtr 1,March,14,132736.5619388902,
2030,Qtr 1,March,15,132789.9518403523,
2030,Qtr 1,March,16,132831.8666589474,
2030,Qtr 1,March,17,132872.0797522922,
2030,Qtr 1,March,18,132900.3085782565,
2030,Qtr 1,March,19,132956.0539326643,
2030,Qtr 1,March,20,132997.3974770549,
2030,Qtr 1,March,21,133047.3325428578,
2030,Qtr 1,March,22,133095.9589089907,
2030,Qtr 1,March,23,133133.4693051331,
2030,Qtr 1,March,24,133169.6990015195,
2030,Qtr 1,March,25,133194.4156880898,
2030,Qtr 1,March,26,133247.157175727,
2030,Qtr 1,March,27,133286.0277649178,
2030,Qtr 1,March,28,133334.0283049307,
2030,Qtr 1,March,29,133381.2506652831,
2030,Qtr 1,March,30,133417.8643837342,
2030,Qtr 1,March,31,133453.6668504329,
2030,Qtr 2,April,1,133478.37421661,
2030,Qtr 2,April,2,133531.460533229,
2030,Qtr 2,April,3,133570.9559254793,
2030,Qtr 2,April,4,133619.778775728,
2030,Qtr 2,April,5,133667.9325766248,
2030,Qtr 2,April,6,133705.4951506475,
2030,Qtr 2,April,7,133742.171521851,
2030,Qtr 2,April,8,133767.5875505752,
2030,Qtr 2,April,9,133821.1317573815,
2030,Qtr 2,April,10,133860.7560637647,
2030,Qtr 2,April,11,133909.3103470249,
2030,Qtr 2,April,12,133956.7414010907,
2030,Qtr 2,April,13,133993.0839370609,
2030,Qtr 2,April,14,134028.0148559641,
2030,Qtr 2,April,15,134051.1478620624,
2030,Qtr 2,April,16,134101.8758126583,
2030,Qtr 2,April,17,134138.1715146856,
2030,Qtr 2,April,18,134182.9218617912,
2030,Qtr 2,April,19,134226.1259137499,
2030,Qtr 2,April,20,134257.8845755233,
2030,Qtr 2,April,21,134287.9531448221,
2030,Qtr 2,April,22,134306.0338446629,
2030,Qtr 2,April,23,134351.615795465,
2030,Qtr 2,April,24,134382.7732042791,
2030,Qtr 2,April,25,134422.4967389608,
2030,Qtr 2,April,26,134460.8887678674,
2030,Qtr 2,April,27,134488.1502034692,
2030,Qtr 2,April,28,134514.1302998007,
2030,Qtr 2,April,29,134528.6165989233,
2030,Qtr 2,April,30,134571.1725549374,
2030,Qtr 2,May,1,134599.9336802881,
2030,Qtr 2,May,2,134637.9372405002,
2030,Qtr 2,May,3,134675.3162257279,
2030,Qtr 2,May,4,134702.285373378,
2030,Qtr 2,May,5,134728.6906146208,
2030,Qtr 2,May,6,134744.2991491898,
2030,Qtr 2,May,7,134788.6376723083,
2030,Qtr 2,May,8,134819.789579997,
2030,Qtr 2,May,9,134860.7261471649,
2030,Qtr 2,May,10,134901.5023628176,
2030,Qtr 2,May,11,134932.2451415868,
2030,Qtr 2,May,12,134962.7052199426,
2030,Qtr 2,May,13,134982.5498695562,
2030,Qtr 2,May,14,135031.2038743499,
2030,Qtr 2,May,15,135066.6495171094,
2030,Qtr 2,May,16,135111.7604889704,
2030,Qtr 2,May,17,135156.500326719,
2030,Qtr 2,May,18,135190.9130217436,
2030,Qtr 2,May,19,135224.6770399034,
2030,Qtr 2,May,20,135247.3998239839,
2030,Qtr 2,May,21,135298.4601745874,
2030,Qtr 2,May,22,135335.8092162347,
2030,Qtr 2,May,23,135382.3048356485,
2030,Qtr 2,May,24,135427.9101843334,
2030,Qtr 2,May,25,135462.6838903636,
2030,Qtr 2,May,26,135496.333233564,
2030,Qtr 2,May,27,135518.5073840724,
2030,Qtr 2,May,28,135568.6381409812,
2030,Qtr 2,May,29,135604.7389299973,
2030,Qtr 2,May,30,135649.7370089807,
2030,Qtr 2,May,31,135693.669543248,
2030,Qtr 2,June,1,135726.6712710864,
2030,Qtr 2,June,2,135758.5250927026,
2030,Qtr 2,June,3,135778.952762741,
2030,Qtr 2,June,4,135827.4532019158,
2030,Qtr 2,June,5,135862.0992618467,
2030,Qtr 2,June,6,135905.8679611509,
2030,Qtr 2,June,7,135948.8349157939,
2030,Qtr 2,June,8,135981.1607353406,
2030,Qtr 2,June,9,136012.6407580207,
2030,Qtr 2,June,10,136032.9953317141,
2030,Qtr 2,June,11,136081.7081698024,
2030,Qtr 2,June,12,136116.8236153682,
2030,Qtr 2,June,13,136161.2778171608,
2030,Qtr 2,June,14,136205.0945120765,
2030,Qtr 2,June,15,136238.3731447292,
2030,Qtr 2,June,16,136270.8406443589,
